name,experiment_URL,participants
Condition_273,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=05&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_274,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=05&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_275,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=05&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_276,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=05&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_277,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=05&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_278,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=05&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_279,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=05&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_280,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=05&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_281,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=06&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_282,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=06&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_283,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=06&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_284,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=06&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_285,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=06&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_286,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=06&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_287,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=06&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_288,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=06&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_289,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=07&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_290,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=07&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_291,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=07&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_292,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=07&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_293,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=07&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_294,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=07&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_295,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=07&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_296,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=07&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_297,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=08&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_298,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=08&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_299,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=08&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_300,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=08&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_301,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=08&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_302,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=08&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_303,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=08&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_304,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=08&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_305,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=09&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_306,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=09&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_307,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=09&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_308,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=09&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_309,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=09&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_310,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=09&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_311,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=09&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_312,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=09&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_313,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=10&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_314,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=10&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_315,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=10&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_316,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=10&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_317,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=10&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_318,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=10&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_319,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=10&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_320,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=L&AttendedTalkerMaterial=B&AttendedTalkerLabel=Sh&ExposureOrder=10&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_321,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=01&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_322,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=01&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_323,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=01&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_324,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=01&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_325,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=01&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_326,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=01&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_327,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=01&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_328,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=01&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_329,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=02&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_330,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=02&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_331,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=02&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_332,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=02&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_333,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=02&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_334,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=02&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_335,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=02&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_336,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=02&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_337,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=03&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_338,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=03&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_339,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=03&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_340,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=03&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_341,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=03&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_342,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=03&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_343,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=03&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_344,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=03&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_345,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=04&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_346,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=04&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_347,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=04&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_348,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=04&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_349,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=04&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_350,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=04&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_351,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=04&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_352,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=04&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_353,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=05&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_354,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=05&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_355,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=05&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_356,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=05&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_357,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=05&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_358,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=05&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_359,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=05&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_360,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=05&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_361,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=06&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_362,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=06&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_363,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=06&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
Condition_364,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=06&TestOrder=A&respKeyExp=1&respKeyTest=1.html,1
Condition_365,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=06&TestOrder=B&respKeyExp=0&respKeyTest=0.html,1
Condition_366,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=06&TestOrder=B&respKeyExp=0&respKeyTest=1.html,1
Condition_367,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=06&TestOrder=B&respKeyExp=1&respKeyTest=0.html,1
Condition_368,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=06&TestOrder=B&respKeyExp=1&respKeyTest=1.html,1
Condition_369,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=07&TestOrder=A&respKeyExp=0&respKeyTest=0.html,1
Condition_370,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=07&TestOrder=A&respKeyExp=0&respKeyTest=1.html,1
Condition_371,https://www.hlp.rochester.edu/experiments/PRATTLIM/experiment-A/experiment.html?AttendedTalkerGender=F&AttendedTalkerEar=R&AttendedTalkerMaterial=A&AttendedTalkerLabel=S&ExposureOrder=07&TestOrder=A&respKeyExp=1&respKeyTest=0.html,1
